	version	model	descr	fcst_lead	fcst_valid_beg	fcst_valid_end	fcst_init_beg	obs_lead	obs_valid_beg	obs_valid_end	fcst_var	fcst_units	fcst_lev	obs_var	obs_units	obs_lev	obtype	vx_mask	interp_mthd	interp_pnts	fcst_thresh	obs_thresh	cov_thresh	alpha	line_type	total	n_thresh	thresh_i	oy_i	on_i	i_value
5395	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge268	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4125	10	0.7	0	0	8
5396	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge288	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=288	-9999	-9999	PCT	4055	10	0.7	23	13	8
5397	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge293	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4055	10	0.7	11	15	8
5398	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge298	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4055	10	0.7	0	0	8
5399	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	WIND_ENS_FREQ_ge5	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=5	-9999	-9999	PCT	4064	10	0.7	84	91	8
5400	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	WIND_ENS_FREQ_ge10	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=10	-9999	-9999	PCT	4064	10	0.7	5	5	8
5401	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	WIND_ENS_FREQ_ge15	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	4064	10	0.7	0	0	8
5402	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge273	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4125	10	0.7	0	0	8
5403	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge278	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=278	-9999	-9999	PCT	4125	10	0.7	1	0	8
5404	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge293	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4125	10	0.7	28	6	8
5405	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge298	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4125	10	0.7	27	0	8
5406	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	TMP_ENS_FREQ_ge303	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=303	-9999	-9999	PCT	4125	10	0.7	7	0	8
5407	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge263	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=263	-9999	-9999	PCT	4055	10	0.7	6	1	8
5408	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge268	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4055	10	0.7	1	11	8
5409	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	250000	2022-05-07 01:00:00	2022-05-07 01:00:00	2022-05-06	0	2022-05-07 00:30:01	2022-05-07 01:30:00	DPT_ENS_FREQ_ge273	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4055	10	0.7	6	25	8
5410	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge268	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4171	10	0.7	0	0	8
5411	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge288	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=288	-9999	-9999	PCT	4098	10	0.7	10	9	8
5412	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge293	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4098	10	0.7	8	21	8
5413	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge298	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4098	10	0.7	0	0	8
5414	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	WIND_ENS_FREQ_ge5	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=5	-9999	-9999	PCT	4115	10	0.7	26	33	8
5415	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	WIND_ENS_FREQ_ge10	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=10	-9999	-9999	PCT	4115	10	0.7	2	6	8
5416	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	WIND_ENS_FREQ_ge15	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	4115	10	0.7	0	0	8
5417	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge273	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4171	10	0.7	0	0	8
5418	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge278	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=278	-9999	-9999	PCT	4171	10	0.7	10	10	8
5419	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge293	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4171	10	0.7	11	4	8
5420	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge298	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4171	10	0.7	12	2	8
5421	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	TMP_ENS_FREQ_ge303	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=303	-9999	-9999	PCT	4171	10	0.7	0	0	8
5422	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge263	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=263	-9999	-9999	PCT	4098	10	0.7	4	7	8
5423	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge268	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4098	10	0.7	12	10	8
5424	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	40000	2022-05-06 04:00:00	2022-05-06 04:00:00	2022-05-06	0	2022-05-06 03:30:01	2022-05-06 04:30:00	DPT_ENS_FREQ_ge273	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4098	10	0.7	22	9	8
5425	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge268	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4151	10	0.7	0	0	8
5426	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge288	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=288	-9999	-9999	PCT	4075	10	0.7	46	9	8
5427	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge293	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4075	10	0.7	11	14	8
5428	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge298	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4075	10	0.7	0	0	8
5429	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	WIND_ENS_FREQ_ge5	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=5	-9999	-9999	PCT	4080	10	0.7	32	36	8
5430	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	WIND_ENS_FREQ_ge10	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=10	-9999	-9999	PCT	4080	10	0.7	2	2	8
5431	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	WIND_ENS_FREQ_ge15	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	4080	10	0.7	0	0	8
5432	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge273	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4151	10	0.7	0	0	8
5433	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge278	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=278	-9999	-9999	PCT	4151	10	0.7	2	0	8
5434	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge293	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	4151	10	0.7	26	7	8
5435	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge298	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	4151	10	0.7	24	11	8
5436	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	TMP_ENS_FREQ_ge303	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=303	-9999	-9999	PCT	4151	10	0.7	0	2	8
5437	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge263	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=263	-9999	-9999	PCT	4075	10	0.7	12	4	8
5438	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge268	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4075	10	0.7	6	5	8
5439	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 00:30:01	2022-05-06 01:30:00	DPT_ENS_FREQ_ge273	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	4075	10	0.7	21	17	8
5440	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge288	K	P850	TMP	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=288	-9999	-9999	PCT	3	10	0.8	0	0	9
5441	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge5	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=5	-9999	-9999	PCT	3	10	0.8	0	0	9
5442	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge10	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=10	-9999	-9999	PCT	3	10	0.8	0	0	9
5443	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge15	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	3	10	0.8	0	0	9
5444	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge10	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=10	-9999	-9999	PCT	3	10	0.8	0	0	9
5445	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge15	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	3	10	0.8	1	0	9
5446	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge20	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=20	-9999	-9999	PCT	3	10	0.8	0	0	9
5447	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge15	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=15	-9999	-9999	PCT	3	10	0.8	0	0	9
5448	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge21	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=21	-9999	-9999	PCT	3	10	0.8	0	0	9
5449	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	WIND_ENS_FREQ_ge26	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=26	-9999	-9999	PCT	3	10	0.8	0	0	9
5450	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	HGT_ENS_FREQ_ge5400	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=5400	-9999	-9999	PCT	3	10	0.8	0	0	9
5451	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge293	K	P850	TMP	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=293	-9999	-9999	PCT	3	10	0.8	1	0	9
5452	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	HGT_ENS_FREQ_ge5600	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=5600	-9999	-9999	PCT	3	10	0.8	0	0	9
5453	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	HGT_ENS_FREQ_ge5880	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=5880	-9999	-9999	PCT	3	10	0.8	0	0	9
5454	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	CAPE_ENS_FREQ_le1000	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	BILIN	4	==0.10000	<=1000	-9999	-9999	PCT	3	10	0.8	0	0	9
5455	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	CAPE_ENS_FREQ_gt1000.and.lt2500	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	BILIN	4	==0.10000	>1000&&<2500	-9999	-9999	PCT	3	10	0.8	0	0	9
5456	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	CAPE_ENS_FREQ_gt2500.and.lt4000	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	BILIN	4	==0.10000	>2500&&<4000	-9999	-9999	PCT	3	10	0.8	0	0	9
5457	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	CAPE_ENS_FREQ_gt2500	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	BILIN	4	==0.10000	>2500	-9999	-9999	PCT	3	10	0.8	0	0	9
5458	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge298	K	P850	TMP	NA	P850	ADPUPA	CONUS	BILIN	4	==0.10000	>=298	-9999	-9999	PCT	3	10	0.8	0	0	9
5459	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge273	K	P700	TMP	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=273	-9999	-9999	PCT	3	10	0.8	0	0	9
5460	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge278	K	P700	TMP	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=278	-9999	-9999	PCT	3	10	0.8	1	0	9
5461	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge283	K	P700	TMP	NA	P700	ADPUPA	CONUS	BILIN	4	==0.10000	>=283	-9999	-9999	PCT	3	10	0.8	0	0	9
5462	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge258	K	P500	TMP	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=258	-9999	-9999	PCT	3	10	0.8	0	0	9
5463	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge263	K	P500	TMP	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=263	-9999	-9999	PCT	3	10	0.8	0	0	9
5464	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 17:30:01	2022-05-06 18:30:00	TMP_ENS_FREQ_ge268	K	P500	TMP	NA	P500	ADPUPA	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	3	10	0.8	0	0	9
5465	V10.1.1	RRFS_GEFS_GF.SPP.SPPT_prob	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	TMP_ENS_FREQ_ge268	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	BILIN	4	==0.10000	>=268	-9999	-9999	PCT	4390	10	0.8	0	0	9
