	version	model	descr	fcst_lead	fcst_valid_beg	fcst_valid_end	fcst_init_beg	obs_lead	obs_valid_beg	obs_valid_end	fcst_var	fcst_units	fcst_lev	obs_var	obs_units	obs_lev	obtype	vx_mask	interp_mthd	interp_pnts	fcst_thresh	obs_thresh	cov_thresh	alpha	line_type	total	n_rank	rank_i	i_value
80	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	130000	2022-05-06 13:00:00	2022-05-06 13:00:00	2022-05-06	0	2022-05-06 13:00:36	2022-05-06 13:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1235181	11	359834	1
81	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	130000	2022-05-06 13:00:00	2022-05-06 13:00:00	2022-05-06	0	2022-05-06 13:00:36	2022-05-06 13:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	626152	11	158072	1
82	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 12:00:39	2022-05-07 12:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	4212	1
83	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 12:00:39	2022-05-07 12:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	2413	1
84	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	320000	2022-05-07 08:00:00	2022-05-07 08:00:00	2022-05-06	0	2022-05-07 07:30:01	2022-05-07 08:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4229	11	456	1
85	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	320000	2022-05-07 08:00:00	2022-05-07 08:00:00	2022-05-06	0	2022-05-07 07:30:01	2022-05-07 08:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4147	11	802	1
86	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	320000	2022-05-07 08:00:00	2022-05-07 08:00:00	2022-05-06	0	2022-05-07 07:30:01	2022-05-07 08:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4144	11	788	1
87	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	210000	2022-05-06 21:00:00	2022-05-06 21:00:00	2022-05-06	0	2022-05-06 21:00:40	2022-05-06 21:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	2760	1
88	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	210000	2022-05-06 21:00:00	2022-05-06 21:00:00	2022-05-06	0	2022-05-06 21:00:40	2022-05-06 21:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	2622	1
89	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	330000	2022-05-07 09:00:00	2022-05-07 09:00:00	2022-05-06	0	2022-05-07 09:00:00	2022-05-07 09:00:00	APCP_03	kg/m^2	A3	APCP_03	kg/m^2	A3	CCPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	326632	11	43657	1
90	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	57	11	1	1
91	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	63	11	4	1
92	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	62	11	3	1
93	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	57	11	6	1
94	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	63	11	6	1
95	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	61	11	4	1
96	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	62	11	0	1
97	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-06 23:30:01	2022-05-07 00:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	65	11	4	1
98	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	220000	2022-05-06 22:00:00	2022-05-06 22:00:00	2022-05-06	0	2022-05-06 21:30:01	2022-05-06 22:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4258	11	216	1
99	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	220000	2022-05-06 22:00:00	2022-05-06 22:00:00	2022-05-06	0	2022-05-06 21:30:01	2022-05-06 22:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4187	11	1065	1
100	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	220000	2022-05-06 22:00:00	2022-05-06 22:00:00	2022-05-06	0	2022-05-06 21:30:01	2022-05-06 22:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4105	11	571	1
101	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	58	11	1	1
102	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	1	1
103	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	2	1
104	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	58	11	2	1
105	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	2	1
106	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	4	1
107	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	1	1
108	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	66	11	2	1
109	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 19:00:37	2022-05-06 19:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	3216	1
110	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 19:00:37	2022-05-06 19:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	3202	1
111	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4240	11	456	1
112	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4163	11	585	1
113	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4177	11	669	1
114	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4184	11	402	1
115	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4114	11	890	1
116	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4129	11	756	1
117	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4279	11	491	1
118	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4204	11	788	1
119	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4197	11	797	1
120	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4233	11	240	1
121	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4165	11	693	1
122	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4045	11	549	1
123	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4300	11	609	1
124	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4212	11	480	1
125	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4256	11	832	1
126	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	90000	2022-05-06 09:00:00	2022-05-06 09:00:00	2022-05-06	0	2022-05-06 09:00:00	2022-05-06 09:00:00	APCP_03	kg/m^2	A3	APCP_03	kg/m^2	A3	CCPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	361649	11	48525	1
127	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	200000	2022-05-06 20:00:00	2022-05-06 20:00:00	2022-05-06	0	2022-05-06 20:00:39	2022-05-06 20:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1147868	11	276854	1
128	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	200000	2022-05-06 20:00:00	2022-05-06 20:00:00	2022-05-06	0	2022-05-06 20:00:39	2022-05-06 20:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	584256	11	138802	1
129	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	310000	2022-05-07 07:00:00	2022-05-07 07:00:00	2022-05-06	0	2022-05-07 07:00:39	2022-05-07 07:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1176430	11	307255	1
130	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	310000	2022-05-07 07:00:00	2022-05-07 07:00:00	2022-05-06	0	2022-05-07 07:00:39	2022-05-07 07:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	544225	11	120909	1
131	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-07 00:00:40	2022-05-07 00:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	1518	1
132	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-07 00:00:40	2022-05-07 00:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	1368	1
133	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	60000	2022-05-06 06:00:00	2022-05-06 06:00:00	2022-05-06	0	2022-05-06 06:00:39	2022-05-06 06:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	1879	1
134	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	60000	2022-05-06 06:00:00	2022-05-06 06:00:00	2022-05-06	0	2022-05-06 06:00:39	2022-05-06 06:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	1279	1
135	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 01:00:36	2022-05-06 01:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1195417	11	335258	1
136	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 01:00:36	2022-05-06 01:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	637798	11	191761	1
137	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	150000	2022-05-06 15:00:00	2022-05-06 15:00:00	2022-05-06	0	2022-05-06 15:00:38	2022-05-06 15:00:38	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1217294	11	352743	1
138	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	150000	2022-05-06 15:00:00	2022-05-06 15:00:00	2022-05-06	0	2022-05-06 15:00:38	2022-05-06 15:00:38	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	619812	11	158800	1
139	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 12:00:40	2022-05-06 12:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	3285	1
140	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 12:00:40	2022-05-06 12:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	3130	1
141	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4211	11	516	1
142	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4142	11	469	1
143	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4148	11	762	1
144	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4258	11	308	1
145	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4180	11	1009	1
146	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4188	11	760	1
147	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4390	11	603	1
148	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4307	11	527	1
149	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4344	11	862	1
150	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	55	11	1	1
151	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	61	11	2	1
152	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	0	1
153	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	54	11	0	1
154	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	2	1
155	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	5	1
156	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	61	11	1	1
157	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	5	1
158	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 18:00:43	2022-05-06 18:00:43	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1142993	11	308019	1
159	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 18:00:43	2022-05-06 18:00:43	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	587412	11	146047	1
160	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	55	11	2	1
